Measure,MeasureType,Year,Ethnicity,GeoArea,AgeGroup,VariableName,Variable,Value,LowerCI,UpperCI,QualityInd
3.1 ASH,Rate,2022,Non-Māori non-Pacific peoples,Te Taura Ora o Waiariki,Total,Total,Total,711.3,598.6,824,NA
3.1 ASH,Rate,2022,Non-Māori non-Pacific peoples,Te Tauraki,Total,Total,Total,550.9,529,572.9,NA
3.1 ASH,Rate,2022,Non-Māori non-Pacific peoples,Te Tiratū,Total,Total,Total,599.2,563.6,634.7,NA
3.1 ASH,Rate,2022,Non-Māori non-Pacific peoples,Tihei Takitimu,Total,Total,Total,477.5,421.4,533.6,NA
3.1 ASH,Rate,2022,Non-Māori non-Pacific peoples,Tūwharetoa,Total,Total,Total,359.2,258.7,459.8,NA
3.1 ASH,Rate,2022,Non-Māori non-Pacific peoples,Ātiawa Toa,Total,Total,Total,675.9,637.4,714.4,NA
3.1 ASH,Rate,2022,Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,Total,Total,1085.1,1030.1,1140.1,NA
3.1 ASH,Rate,2022,Pacific peoples,Tairāwhiti Toitū Te Ora,Total,Total,Total,400,8,792,NA
3.1 ASH,Rate,2022,Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,Total,Total,772.5,415.6,1129.4,NA
3.1 ASH,Rate,2022,Pacific peoples,Te Karu o te Ika Poari Hauora,Total,Total,Total,537.6,66.4,1008.9,NA
3.1 ASH,Rate,2022,Pacific peoples,Te Moana a Toi,Total,Total,Total,921.3,639.3,1203.4,NA
3.1 ASH,Rate,2022,Pacific peoples,Te Mātuku,Total,Total,Total,1606.2,1040.8,2171.6,NA
3.1 ASH,Rate,2022,Pacific peoples,Te Pae Oranga o Ruahine o Tararua,Total,Total,Total,1003.6,738.4,1268.9,NA
3.1 ASH,Rate,2022,Pacific peoples,Te Punanga Ora,Total,Total,Total,616.4,213.7,1019.2,NA
3.1 ASH,Rate,2022,Pacific peoples,Te Taumata Hauora o Te Kahu o Taonui,Total,Total,Total,1364.1,1283.3,1444.9,NA
3.1 ASH,Rate,2022,Pacific peoples,Te Taura Ora o Waiariki,Total,Total,Total,1055.6,580.9,1530.2,NA
3.1 ASH,Rate,2022,Pacific peoples,Te Tauraki,Total,Total,Total,1199.9,1070.2,1329.5,NA
3.1 ASH,Rate,2022,Pacific peoples,Te Tiratū,Total,Total,Total,869.9,700.3,1039.6,NA
3.1 ASH,Rate,2022,Pacific peoples,Tihei Takitimu,Total,Total,Total,1951.2,1613.2,2289.3,NA
3.1 ASH,Events,2022,Pacific peoples,Tūwharetoa,Total,Total,Total,s,s,s,NA
3.1 ASH,Rate,2022,Pacific peoples,Tūwharetoa,Total,Total,Total,s,s,s,NA
3.1 ASH,Rate,2022,Pacific peoples,Ātiawa Toa,Total,Total,Total,1376.7,1232.3,1521.2,NA
3.1 ASH,Rate,2023,Māori,Ngā Pou Hauora ō Tāmaki Makaurau,Total,Total,Total,811.4,752.4,870.5,NA
3.1 ASH,Rate,2023,Māori,Tairāwhiti Toitū Te Ora,Total,Total,Total,545.5,449.5,641.6,NA
3.1 ASH,Rate,2023,Māori,Te Kahui Hauora o Te Tau Ihu,Total,Total,Total,585.1,463.6,706.7,NA
3.1 ASH,Rate,2023,Māori,Te Karu o te Ika Poari Hauora,Total,Total,Total,578.9,425.9,732,NA
3.1 ASH,Rate,2023,Māori,Te Moana a Toi,Total,Total,Total,1098.9,1011.6,1186.2,NA
3.1 ASH,Rate,2023,Māori,Te Mātuku,Total,Total,Total,999.5,855.8,1143.1,NA
3.1 ASH,Rate,2023,Māori,Te Pae Oranga o Ruahine o Tararua,Total,Total,Total,684.1,600.4,767.7,NA
3.1 ASH,Rate,2023,Māori,Te Punanga Ora,Total,Total,Total,841.1,718.5,963.6,NA
3.1 ASH,Rate,2023,Māori,Te Taumata Hauora o Te Kahu o Taonui,Total,Total,Total,966.1,916.6,1015.6,NA
3.1 ASH,Rate,2023,Māori,Te Taura Ora o Waiariki,Total,Total,Total,1117.4,997.6,1237.3,NA
3.1 ASH,Rate,2023,Māori,Te Tauraki,Total,Total,Total,728.2,674.6,781.9,NA
3.1 ASH,Rate,2023,Māori,Te Tiratū,Total,Total,Total,895.2,834.9,955.4,NA
3.1 ASH,Rate,2023,Māori,Tihei Takitimu,Total,Total,Total,892,805,979,NA
3.1 ASH,Rate,2023,Māori,Tūwharetoa,Total,Total,Total,702.6,545.6,859.5,NA
3.1 ASH,Rate,2023,Māori,Ātiawa Toa,Total,Total,Total,1044.2,959,1129.4,NA
3.1 ASH,Rate,2023,Non-Māori non-Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,Total,Total,494.8,465.9,523.8,NA
3.1 ASH,Rate,2023,Non-Māori non-Pacific peoples,Tairāwhiti Toitū Te Ora,Total,Total,Total,288.8,196.9,380.6,NA
3.1 ASH,Rate,2023,Non-Māori non-Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,Total,Total,361.5,313.1,410,NA
3.1 ASH,Rate,2023,Non-Māori non-Pacific peoples,Te Karu o te Ika Poari Hauora,Total,Total,Total,353.6,267,440.2,NA
3.1 ASH,Rate,2023,Non-Māori non-Pacific peoples,Te Moana a Toi,Total,Total,Total,617.8,569.4,666.3,NA
3.1 ASH,Rate,2023,Non-Māori non-Pacific peoples,Te Mātuku,Total,Total,Total,596.5,494.7,698.2,NA
3.1 ASH,Rate,2023,Non-Māori non-Pacific peoples,Te Pae Oranga o Ruahine o Tararua,Total,Total,Total,433.6,385.1,482.1,NA
3.1 ASH,Rate,2023,Non-Māori non-Pacific peoples,Te Punanga Ora,Total,Total,Total,506.1,446,566.3,NA
3.1 ASH,Rate,2023,Non-Māori non-Pacific peoples,Te Taumata Hauora o Te Kahu o Taonui,Total,Total,Total,613.8,592.7,634.9,NA
3.1 ASH,Rate,2023,Non-Māori non-Pacific peoples,Te Taura Ora o Waiariki,Total,Total,Total,650.9,543,758.7,NA
3.1 ASH,Rate,2023,Non-Māori non-Pacific peoples,Te Tauraki,Total,Total,Total,529.4,507.9,550.9,NA
3.1 ASH,Rate,2023,Non-Māori non-Pacific peoples,Te Tiratū,Total,Total,Total,650.2,613.2,687.3,NA
3.1 ASH,Rate,2023,Non-Māori non-Pacific peoples,Tihei Takitimu,Total,Total,Total,479.2,423,535.4,NA
3.1 ASH,Rate,2023,Non-Māori non-Pacific peoples,Tūwharetoa,Total,Total,Total,337.2,239.8,434.7,NA
3.1 ASH,Rate,2023,Non-Māori non-Pacific peoples,Ātiawa Toa,Total,Total,Total,724.4,684.5,764.3,NA
3.1 ASH,Rate,2023,Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,Total,Total,1087.3,1032.3,1142.4,NA
3.1 ASH,Rate,2023,Pacific peoples,Tairāwhiti Toitū Te Ora,Total,Total,Total,900,312,1488,NA
3.1 ASH,Rate,2023,Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,Total,Total,1030,617.9,1442.1,NA
3.1 ASH,Rate,2023,Pacific peoples,Te Karu o te Ika Poari Hauora,Total,Total,Total,537.6,66.4,1008.9,NA
3.1 ASH,Rate,2023,Pacific peoples,Te Moana a Toi,Total,Total,Total,1325.8,987.5,1664.2,NA
3.1 ASH,Rate,2023,Pacific peoples,Te Mātuku,Total,Total,Total,1606.2,1040.8,2171.6,NA
3.1 ASH,Rate,2023,Pacific peoples,Te Pae Oranga o Ruahine o Tararua,Total,Total,Total,821.2,581.2,1061.1,NA
3.1 ASH,Rate,2023,Pacific peoples,Te Punanga Ora,Total,Total,Total,1027.4,507.5,1547.3,NA
3.1 ASH,Rate,2023,Pacific peoples,Te Taumata Hauora o Te Kahu o Taonui,Total,Total,Total,1588.5,1501.3,1675.8,NA
3.1 ASH,Rate,2023,Pacific peoples,Te Taura Ora o Waiariki,Total,Total,Total,1388.9,844.4,1933.3,NA
3.1 ASH,Rate,2023,Pacific peoples,Te Tauraki,Total,Total,Total,1145.1,1018.5,1271.8,NA
3.1 ASH,Rate,2023,Pacific peoples,Te Tiratū,Total,Total,Total,895.8,723.6,1067.9,NA
3.1 ASH,Rate,2023,Pacific peoples,Tihei Takitimu,Total,Total,Total,1890.2,1557.5,2223,NA
3.1 ASH,Rate,2023,Pacific peoples,Tūwharetoa,Total,Total,Total,1774.2,725.7,2822.7,NA
3.1 ASH,Rate,2023,Pacific peoples,Ātiawa Toa,Total,Total,Total,1570,1415.8,1724.3,NA
3.1 ASH,Rate,2018,Māori,Ngā Pou Hauora ō Tāmaki Makaurau,Total,Dental,Dental conditions,66.3,50.1,82.6,NA
3.1 ASH,Rate,2018,Māori,Ngā Pou Hauora ō Tāmaki Makaurau,Total,Dermatological,Cellulitis,106.7,86.1,127.3,NA
3.1 ASH,Rate,2018,Māori,Ngā Pou Hauora ō Tāmaki Makaurau,Total,Dermatological,Dermatitis and eczema,15.5,7.7,23.4,NA
3.1 ASH,Rate,2018,Māori,Ngā Pou Hauora ō Tāmaki Makaurau,Total,Gastrointestinal,Constipation,s,s,s,NA
3.1 ASH,Events,2018,Māori,Ngā Pou Hauora ō Tāmaki Makaurau,Total,Gastrointestinal,GORD (Gastro-oesphageal reflux disease),s,s,s,NA
3.1 ASH,Rate,2018,Māori,Ngā Pou Hauora ō Tāmaki Makaurau,Total,Gastrointestinal,GORD (Gastro-oesphageal reflux disease),s,s,s,NA
3.1 ASH,Rate,2018,Māori,Ngā Pou Hauora ō Tāmaki Makaurau,Total,Gastrointestinal,Gastroenteritis / dehydration,73.6,56.5,90.7,NA
3.1 ASH,Rate,2018,Māori,Ngā Pou Hauora ō Tāmaki Makaurau,Total,Respiratory,Asthma,177.2,150.6,203.7,NA
3.1 ASH,Rate,2018,Māori,Ngā Pou Hauora ō Tāmaki Makaurau,Total,Respiratory,Lower respiratory infections,62.2,46.4,77.9,NA
3.1 ASH,Rate,2018,Māori,Ngā Pou Hauora ō Tāmaki Makaurau,Total,Respiratory,Pneumonia,81.9,63.8,99.9,NA
3.1 ASH,Rate,2018,Māori,Ngā Pou Hauora ō Tāmaki Makaurau,Total,Respiratory,Upper and ENT respiratory infections,120.2,98.3,142.1,NA
3.1 ASH,Events,2018,Māori,Ngā Pou Hauora ō Tāmaki Makaurau,Total,Vaccine preventable disease,Other vaccine preventable disease,s,s,s,NA
3.1 ASH,Rate,2018,Māori,Ngā Pou Hauora ō Tāmaki Makaurau,Total,Vaccine preventable disease,Other vaccine preventable disease,s,s,s,NA
3.1 ASH,Rate,2018,Non-Māori non-Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,Dental,Dental conditions,46.3,37.2,55.4,NA
3.1 ASH,Rate,2018,Non-Māori non-Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,Dermatological,Cellulitis,26.7,19.7,33.6,NA
3.1 ASH,Rate,2018,Non-Māori non-Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,Dermatological,Dermatitis and eczema,s,s,s,NA
3.1 ASH,Rate,2018,Non-Māori non-Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,Gastrointestinal,Constipation,10.8,6.4,15.1,NA
3.1 ASH,Rate,2018,Non-Māori non-Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,Gastrointestinal,GORD (Gastro-oesphageal reflux disease),s,s,s,NA
3.1 ASH,Rate,2018,Non-Māori non-Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,Gastrointestinal,Gastroenteritis / dehydration,83.7,71.4,96,NA
3.1 ASH,Rate,2018,Non-Māori non-Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,Respiratory,Asthma,90.2,77.5,103,NA
3.1 ASH,Rate,2018,Non-Māori non-Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,Respiratory,Lower respiratory infections,18.7,12.9,24.5,NA
3.1 ASH,Rate,2018,Non-Māori non-Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,Respiratory,Pneumonia,28.1,21,35.2,NA
3.1 ASH,Rate,2018,Non-Māori non-Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,Respiratory,Upper and ENT respiratory infections,94.4,81.4,107.5,NA
3.1 ASH,Events,2018,Non-Māori non-Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,Vaccine preventable disease,Other vaccine preventable disease,s,s,s,NA
3.1 ASH,Rate,2018,Non-Māori non-Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,Vaccine preventable disease,Other vaccine preventable disease,s,s,s,NA
3.1 ASH,Rate,2018,Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,Dental,Dental conditions,106.9,89.6,124.2,NA
3.1 ASH,Rate,2018,Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,Dermatological,Cellulitis,130.9,111.8,150.1,NA
3.1 ASH,Rate,2018,Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,Dermatological,Dermatitis and eczema,31.3,21.9,40.6,NA
3.1 ASH,Rate,2018,Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,Gastrointestinal,Constipation,8,3.3,12.7,NA
3.1 ASH,Rate,2018,Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,Gastrointestinal,GORD (Gastro-oesphageal reflux disease),s,s,s,NA
3.1 ASH,Rate,2018,Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,Gastrointestinal,Gastroenteritis / dehydration,114.2,96.3,132.1,NA
3.1 ASH,Rate,2018,Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,Respiratory,Asthma,249.5,223.1,275.9,NA
3.1 ASH,Rate,2018,Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,Respiratory,Lower respiratory infections,63.3,50,76.6,NA
3.1 ASH,Rate,2018,Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,Respiratory,Pneumonia,132.4,113.2,151.6,NA
3.1 ASH,Rate,2018,Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,Respiratory,Upper and ENT respiratory infections,204.4,180.5,228.3,NA
3.1 ASH,Events,2018,Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,Vaccine preventable disease,Other vaccine preventable disease,s,s,s,NA
3.1 ASH,Rate,2018,Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,Vaccine preventable disease,Other vaccine preventable disease,s,s,s,NA
3.1 ASH,Rate,2018,Māori,Tairāwhiti Toitū Te Ora,Total,Dental,Dental conditions,122.5,79.4,165.6,NA
3.1 ASH,Rate,2018,Māori,Tairāwhiti Toitū Te Ora,Total,Dermatological,Cellulitis,75.1,41.3,108.8,NA
3.1 ASH,Rate,2018,Māori,Tairāwhiti Toitū Te Ora,Total,Dermatological,Dermatitis and eczema,s,s,s,NA
3.1 ASH,Rate,2018,Māori,Tairāwhiti Toitū Te Ora,Total,Gastrointestinal,Constipation,s,s,s,NA
3.1 ASH,Events,2018,Māori,Tairāwhiti Toitū Te Ora,Total,Gastrointestinal,GORD (Gastro-oesphageal reflux disease),s,s,s,NA
3.1 ASH,Rate,2018,Māori,Tairāwhiti Toitū Te Ora,Total,Gastrointestinal,GORD (Gastro-oesphageal reflux disease),s,s,s,NA
3.1 ASH,Rate,2018,Māori,Tairāwhiti Toitū Te Ora,Total,Gastrointestinal,Gastroenteritis / dehydration,86.9,50.6,123.2,NA
3.1 ASH,Events,2018,Māori,Tairāwhiti Toitū Te Ora,Total,Gastrointestinal,Nutrition deficiency and anaemia,s,s,s,NA
3.1 ASH,Rate,2018,Māori,Tairāwhiti Toitū Te Ora,Total,Gastrointestinal,Nutrition deficiency and anaemia,s,s,s,NA
3.1 ASH,Rate,2018,Māori,Tairāwhiti Toitū Te Ora,Total,Respiratory,Asthma,106.7,66.4,146.9,NA
3.1 ASH,Rate,2018,Māori,Tairāwhiti Toitū Te Ora,Total,Respiratory,Lower respiratory infections,59.3,29.3,89.3,NA
3.1 ASH,Rate,2018,Māori,Tairāwhiti Toitū Te Ora,Total,Respiratory,Pneumonia,71.1,38.3,104,NA
3.1 ASH,Rate,2018,Māori,Tairāwhiti Toitū Te Ora,Total,Respiratory,Upper and ENT respiratory infections,189.6,136,243.3,NA
3.1 ASH,Events,2018,Non-Māori non-Pacific peoples,Tairāwhiti Toitū Te Ora,Total,Dental,Dental conditions,s,s,s,NA
3.1 ASH,Rate,2018,Non-Māori non-Pacific peoples,Tairāwhiti Toitū Te Ora,Total,Dental,Dental conditions,s,s,s,NA
3.1 ASH,Rate,2018,Non-Māori non-Pacific peoples,Tairāwhiti Toitū Te Ora,Total,Dermatological,Cellulitis,46.2,5.7,86.6,NA
3.1 ASH,Events,2018,Non-Māori non-Pacific peoples,Tairāwhiti Toitū Te Ora,Total,Dermatological,Dermatitis and eczema,s,s,s,NA
3.1 ASH,Rate,2018,Non-Māori non-Pacific peoples,Tairāwhiti Toitū Te Ora,Total,Dermatological,Dermatitis and eczema,s,s,s,NA
3.1 ASH,Events,2018,Non-Māori non-Pacific peoples,Tairāwhiti Toitū Te Ora,Total,Gastrointestinal,Constipation,s,s,s,NA
3.1 ASH,Rate,2018,Non-Māori non-Pacific peoples,Tairāwhiti Toitū Te Ora,Total,Gastrointestinal,Constipation,s,s,s,NA
3.1 ASH,Rate,2018,Non-Māori non-Pacific peoples,Tairāwhiti Toitū Te Ora,Total,Gastrointestinal,Gastroenteritis / dehydration,64.6,16.8,112.5,NA
3.1 ASH,Rate,2018,Non-Māori non-Pacific peoples,Tairāwhiti Toitū Te Ora,Total,Respiratory,Lower respiratory infections,46.2,5.7,86.6,NA
3.1 ASH,Rate,2018,Non-Māori non-Pacific peoples,Tairāwhiti Toitū Te Ora,Total,Respiratory,Pneumonia,55.4,11.1,99.7,NA
3.1 ASH,Rate,2018,Non-Māori non-Pacific peoples,Tairāwhiti Toitū Te Ora,Total,Respiratory,Upper and ENT respiratory infections,184.7,103.7,265.6,NA
3.1 ASH,Events,2018,Pacific peoples,Tairāwhiti Toitū Te Ora,Total,Dental,Dental conditions,s,s,s,NA
3.1 ASH,Rate,2018,Pacific peoples,Tairāwhiti Toitū Te Ora,Total,Dental,Dental conditions,s,s,s,NA
3.1 ASH,Events,2018,Pacific peoples,Tairāwhiti Toitū Te Ora,Total,Dermatological,Cellulitis,s,s,s,NA
3.1 ASH,Rate,2018,Pacific peoples,Tairāwhiti Toitū Te Ora,Total,Dermatological,Cellulitis,s,s,s,NA
3.1 ASH,Rate,2018,Pacific peoples,Tairāwhiti Toitū Te Ora,Total,Gastrointestinal,Gastroenteritis / dehydration,s,s,s,NA
3.1 ASH,Events,2018,Pacific peoples,Tairāwhiti Toitū Te Ora,Total,Respiratory,Asthma,s,s,s,NA
3.1 ASH,Rate,2018,Pacific peoples,Tairāwhiti Toitū Te Ora,Total,Respiratory,Asthma,s,s,s,NA
3.1 ASH,Events,2018,Pacific peoples,Tairāwhiti Toitū Te Ora,Total,Respiratory,Lower respiratory infections,s,s,s,NA
3.1 ASH,Rate,2018,Pacific peoples,Tairāwhiti Toitū Te Ora,Total,Respiratory,Lower respiratory infections,s,s,s,NA
3.1 ASH,Events,2018,Pacific peoples,Tairāwhiti Toitū Te Ora,Total,Respiratory,Upper and ENT respiratory infections,s,s,s,NA
3.1 ASH,Rate,2018,Pacific peoples,Tairāwhiti Toitū Te Ora,Total,Respiratory,Upper and ENT respiratory infections,s,s,s,NA
3.1 ASH,Rate,2018,Māori,Te Kahui Hauora o Te Tau Ihu,Total,Dental,Dental conditions,139.7,83.8,195.6,NA
3.1 ASH,Rate,2018,Māori,Te Kahui Hauora o Te Tau Ihu,Total,Dermatological,Cellulitis,s,s,s,NA
3.1 ASH,Events,2018,Māori,Te Kahui Hauora o Te Tau Ihu,Total,Dermatological,Dermatitis and eczema,s,s,s,NA
3.1 ASH,Rate,2018,Māori,Te Kahui Hauora o Te Tau Ihu,Total,Dermatological,Dermatitis and eczema,s,s,s,NA
3.1 ASH,Events,2018,Māori,Te Kahui Hauora o Te Tau Ihu,Total,Gastrointestinal,Constipation,s,s,s,NA
3.1 ASH,Rate,2018,Māori,Te Kahui Hauora o Te Tau Ihu,Total,Gastrointestinal,Constipation,s,s,s,NA
3.1 ASH,Rate,2018,Māori,Te Kahui Hauora o Te Tau Ihu,Total,Gastrointestinal,Gastroenteritis / dehydration,58.2,22.1,94.3,NA
3.1 ASH,Rate,2018,Māori,Te Kahui Hauora o Te Tau Ihu,Total,Respiratory,Asthma,116.4,65.4,167.4,NA
3.1 ASH,Rate,2018,Māori,Te Kahui Hauora o Te Tau Ihu,Total,Respiratory,Lower respiratory infections,s,s,s,NA
3.1 ASH,Rate,2018,Māori,Te Kahui Hauora o Te Tau Ihu,Total,Respiratory,Pneumonia,29.1,3.6,54.6,NA
3.1 ASH,Rate,2018,Māori,Te Kahui Hauora o Te Tau Ihu,Total,Respiratory,Upper and ENT respiratory infections,145.5,88.5,202.6,NA
3.1 ASH,Events,2018,Māori,Te Kahui Hauora o Te Tau Ihu,Total,Vaccine preventable disease,Other vaccine preventable disease,s,s,s,NA
3.1 ASH,Rate,2018,Māori,Te Kahui Hauora o Te Tau Ihu,Total,Vaccine preventable disease,Other vaccine preventable disease,s,s,s,NA
3.1 ASH,Rate,2018,Non-Māori non-Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,Dental,Dental conditions,74.7,52.1,97.3,NA
3.1 ASH,Rate,2018,Non-Māori non-Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,Dermatological,Cellulitis,16,5.6,26.5,NA
3.1 ASH,Rate,2018,Non-Māori non-Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,Dermatological,Dermatitis and eczema,s,s,s,NA
3.1 ASH,Events,2018,Non-Māori non-Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,Gastrointestinal,Constipation,s,s,s,NA
3.1 ASH,Rate,2018,Non-Māori non-Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,Gastrointestinal,Constipation,s,s,s,NA
3.1 ASH,Rate,2018,Non-Māori non-Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,Gastrointestinal,Gastroenteritis / dehydration,49.8,31.4,68.3,NA
3.1 ASH,Rate,2018,Non-Māori non-Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,Respiratory,Asthma,96.1,70.5,121.7,NA
3.1 ASH,Rate,2018,Non-Māori non-Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,Respiratory,Lower respiratory infections,17.8,6.8,28.8,NA
3.1 ASH,Rate,2018,Non-Māori non-Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,Respiratory,Pneumonia,30.2,15.9,44.6,NA
3.1 ASH,Rate,2018,Non-Māori non-Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,Respiratory,Upper and ENT respiratory infections,106.8,79.7,133.8,NA
3.1 ASH,Rate,2018,Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,Dental,Dental conditions,192.3,23.7,360.9,NA
3.1 ASH,Events,2018,Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,Dermatological,Cellulitis,s,s,s,NA
3.1 ASH,Rate,2018,Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,Dermatological,Cellulitis,s,s,s,NA
3.1 ASH,Events,2018,Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,Dermatological,Dermatitis and eczema,s,s,s,NA
3.1 ASH,Rate,2018,Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,Dermatological,Dermatitis and eczema,s,s,s,NA
3.1 ASH,Rate,2018,Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,Respiratory,Asthma,153.8,3.1,304.6,NA
3.1 ASH,Events,2018,Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,Respiratory,Lower respiratory infections,s,s,s,NA
3.1 ASH,Rate,2018,Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,Respiratory,Lower respiratory infections,s,s,s,NA
3.1 ASH,Rate,2018,Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,Respiratory,Pneumonia,s,s,s,NA
3.1 ASH,Events,2018,Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,Respiratory,Upper and ENT respiratory infections,s,s,s,NA
3.1 ASH,Rate,2018,Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,Respiratory,Upper and ENT respiratory infections,s,s,s,NA
3.1 ASH,Events,2018,Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,Vaccine preventable disease,Other vaccine preventable disease,s,s,s,NA
3.1 ASH,Rate,2018,Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,Vaccine preventable disease,Other vaccine preventable disease,s,s,s,NA
3.1 ASH,Rate,2018,Māori,Te Karu o te Ika Poari Hauora,Total,Dental,Dental conditions,84.7,26,143.5,NA
3.1 ASH,Rate,2018,Māori,Te Karu o te Ika Poari Hauora,Total,Dermatological,Cellulitis,s,s,s,NA
3.1 ASH,Rate,2018,Māori,Te Karu o te Ika Poari Hauora,Total,Dermatological,Dermatitis and eczema,s,s,s,NA
3.1 ASH,Events,2018,Māori,Te Karu o te Ika Poari Hauora,Total,Gastrointestinal,Constipation,s,s,s,NA
3.1 ASH,Rate,2018,Māori,Te Karu o te Ika Poari Hauora,Total,Gastrointestinal,Constipation,s,s,s,NA
3.1 ASH,Events,2018,Māori,Te Karu o te Ika Poari Hauora,Total,Gastrointestinal,GORD (Gastro-oesphageal reflux disease),s,s,s,NA
3.1 ASH,Rate,2018,Māori,Te Karu o te Ika Poari Hauora,Total,Gastrointestinal,GORD (Gastro-oesphageal reflux disease),s,s,s,NA
3.1 ASH,Rate,2018,Māori,Te Karu o te Ika Poari Hauora,Total,Gastrointestinal,Gastroenteritis / dehydration,158.9,78.5,239.3,NA
3.1 ASH,Rate,2018,Māori,Te Karu o te Ika Poari Hauora,Total,Respiratory,Asthma,127.1,55.2,199,NA
3.1 ASH,Rate,2018,Māori,Te Karu o te Ika Poari Hauora,Total,Respiratory,Lower respiratory infections,95.3,33.1,157.6,NA
3.1 ASH,Rate,2018,Māori,Te Karu o te Ika Poari Hauora,Total,Respiratory,Pneumonia,s,s,s,NA
3.1 ASH,Rate,2018,Māori,Te Karu o te Ika Poari Hauora,Total,Respiratory,Upper and ENT respiratory infections,264.8,161,368.6,NA
3.1 ASH,Rate,2018,Non-Māori non-Pacific peoples,Te Karu o te Ika Poari Hauora,Total,Dental,Dental conditions,41.2,10.7,71.6,NA
3.1 ASH,Rate,2018,Non-Māori non-Pacific peoples,Te Karu o te Ika Poari Hauora,Total,Dermatological,Cellulitis,s,s,s,NA
3.1 ASH,Events,2018,Non-Māori non-Pacific peoples,Te Karu o te Ika Poari Hauora,Total,Gastrointestinal,Constipation,s,s,s,NA
3.1 ASH,Rate,2018,Non-Māori non-Pacific peoples,Te Karu o te Ika Poari Hauora,Total,Gastrointestinal,Constipation,s,s,s,NA
3.1 ASH,Rate,2018,Non-Māori non-Pacific peoples,Te Karu o te Ika Poari Hauora,Total,Gastrointestinal,GORD (Gastro-oesphageal reflux disease),35.3,7,63.5,NA
3.1 ASH,Rate,2018,Non-Māori non-Pacific peoples,Te Karu o te Ika Poari Hauora,Total,Gastrointestinal,Gastroenteritis / dehydration,82.3,39.2,125.4,NA
3.1 ASH,Rate,2018,Non-Māori non-Pacific peoples,Te Karu o te Ika Poari Hauora,Total,Respiratory,Asthma,82.3,39.2,125.4,NA
